stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
16083,6083,HOOVER PLACE,GENESIS WAY & HOOVER AVE,39.761768,-84.281495,,,,,0
16084,6084,WOODMAN CENTER DR @ KROGERS,WOODMAN CENTER DR & E DOROTHY LN,39.703895,-84.126546,,,,,0
16085,6085,HARCO RD @ HARCO INDUSTRIES,Harco Dr & Hwy 49,39.847653,-84.323179,,,,,0
16086,6086,LAU PKWY @ LAU INDUSTRIES,Lau Pkwy & Hoke Rd,39.852379,-84.329729,,,,,0
16088,6088,SMITH DR @ MILLER ELECTRIC,SMITH DR & HULS DR,39.856591,-84.327229,,,,,0
16092,6092,LAU PKWY @ A/F LAU INDUSTRIES,Lau Pkwy & Hoke Rd,39.852271,-84.329906,,,,,0
16093,6093,HARCO RD @ A/F HARCO INDUSTRIES,Harco Dr & Hwy 49,39.847716,-84.323286,,,,,0
16107,6107,LISCUM DR @ THISTLE DR,Liscum Dr & Thistle Dr,39.735139,-84.268021,,,,,0
16111,6111,N GETTYSBURG AV @ JAMES MCGEE BLVD,N Gettysburg Av & N Western Av,39.771607,-84.253622,,,,,0
16117,6117,STEWART ST @ DANNER AV,W Stewart St & Danner Av,39.741817,-84.222519,,,,,0
16122,6122,SMITH DR @ A/F MILLER ELECTRIC,SMITH DR & HOKE RD,39.856829,-84.328799,,,,,0
16124,6124,LAKEWOODS APTS.,Wilmington Av & Citation Av,39.727345,-84.154386,,,,,0
16125,6125,ELDER BEERMAN STORE,E Dorothy Ln & Woodman Dr,39.701438,-84.1265,,,,,0
16133,6133,LAKESIDE DR @ OAKLEAF DR,Lakeside Dr & Oakleaf Dr,39.739957,-84.251397,,,,,0
16134,6134,S GETTYSBURG AV @ 1951 MONDAY PRGRM,S Gettysburg Av & Guthrie Rd,39.725998,-84.252704,,,,,0
16135,6135,S GETTYSBURG AV @ A/F MONDAY PROGRM,N Gettysburg Av & Rall St,39.725989,-84.252421,,,,,0
16138,6138,SIEBENTHALER @ KROGERS,W SIEBENTHALER AVE & MADISON AVE,39.797208,-84.24559,,,,,0
16147,6147,C STREET @ 10TH ST,UNNAMED ST & MELWOOD AVE,39.784106,-84.097324,,,,,0
16148,6148,LOOP RD @ 2530 LOOP RD,Loop Rd & Unnamed,39.7847,-84.099177,,,,,0
16149,6149,LOOP RD @ 2640 LOOP RD,UNNAMED ST,39.78332,-84.098537,,,,,0
16151,6151,10TH ST @ K STREET,,39.784589,-84.091327,,,,,0
16152,6152,10TH ST @ HOBSON WAY,Unnamed & P St,39.784239,-84.084191,,,,,0
16153,6153,HOBSON WAY @ 8TH ST,Unnamed & P St,39.785845,-84.083896,,,,,0
16156,6156,HOOVER AV @ ELMHURST ST,Hoover Av,39.761444,-84.258613,,,,,0
16157,6157,W MAIN ST @ S JOHNSVILLE BROOKVILLE,W Main St & Johnsville Brkvle Rd,39.745218,-84.423221,,,,,0
16158,6158,JAYCEE TOWERS,Dayton Towers Dr & Miller Av,39.755598,-84.178139,,,,,0
16176,6176,BLACKWOOD AV @ RANGELEY AV,Rangeley Av & Blackwood Av,39.772395,-84.138338,,,,,0
16178,6178,BLACKWOOD AV @ WOODLEY RD,Blackwood Av & Woodley Rd,39.770164,-84.138572,,,,,0
16179,6179,GARLAND AV @ E SECOND ST,N Garland Av & E 2nd St,39.768322,-84.145284,,,,,0
16180,6180,GARLAND AV @ WOODLEY RD,N Garland Av & Woodley Rd,39.770401,-84.145062,,,,,0
16181,6181,GARLAND AV @ RADIO RD,Radio Rd & N Garland Av,39.773366,-84.141791,,,,,0
16182,6182,RADIO RD @ BLACKWOOD AV,Radio Rd & Blackwood Av,39.773493,-84.137833,,,,,0
16192,6192,NICHOLAS RD @ S GETTYSBURG AV,NICHOLAS RD & S GETTYSBURG AVE,39.731338,-84.252537,,,,,0
16193,6193,MIAMI CHAPEL RD @ CAMPBELL ST,Miami Chapel Rd & Campbell St,39.738274,-84.206734,,,,,0
16196,6196,MIAMI CHAPEL RD @ BROADWAY ST,MIAMI CHAPEL RD & S BROADWAY ST,39.737991,-84.21549,,,,,0
16197,6197,MIAMI CHAPEL RD @ DANNER AV,MIAMI CHAPEL RD & DANNER AVE,39.737725,-84.221871,,,,,0
16201,6201,WOODMAN DR @ WOODMAN PARK DR,Woodman Dr & Woodman Park Dr,39.74888,-84.12051,,,,,0
16205,6205,HILLCREST AV @ BENSON DR,W Hillcrest Av & Benson Dr,39.790806,-84.232652,,,,,0
16207,6207,KLEPINGER RD @ MICHIGAN AV,Klepinger Rd & Michigan Av,39.802721,-84.244782,,,,,0
16208,6208,KLEPINGER RD @ VALERIE ARMS DR,Klepinger Rd & Valerie Arms Dr,39.801177,-84.24479,,,,,0
16210,6210,VALERIE ARMS DR @ HAUK DR,Valerie Arms Dr & Hauk Dr,39.801255,-84.239747,,,,,0
16211,6211,VALERIE ARMS DR @ PHILADELPHIA DR,Valerie Arms Dr & Philadelphia Dr,39.801323,-84.236211,,,,,0
16217,6217,KETTERING MED CTR @ SOUTHERN BLVD,Southern Blvd & Unnamed,39.695313,-84.190966,,,,,0
16227,6227,E.C. MOSES BLVD @ AREA A,S Edwin C. Moses Blvd & S Edwin C Moses Blvd,39.733772,-84.202923,,,,,0
16230,6230,LISCUM DR @ STRATSBURG DR,Liscum Dr & Stratsburg Dr,39.73853,-84.268113,,,,,0
16336,6336,STATE HWY 48 @ EDINBURG VALLEY,Dayton Lebanon Pike & Hwy 48,39.601962,-84.161285,,,,,0
16340,6340,WOODMAN CENTER DR @ WOODMAN CENTER,WOODMAN CENTER DR & E DOROTHY LN,39.706672,-84.124253,,,,,0
16341,6341,HARSHMAN RD @ TIDEWATER DR,Harshman Rd & Unnamed,39.809792,-84.130161,,,,,0
16349,6349,WOODLEY  RD @ GADDIS BLVD,Woodley Rd & Gaddis Blvd,39.770534,-84.14637,,,,,0
16350,6350,WOODLEY RD @ SPRINGFIELD ST,Woodley Rd & Springfield St,39.772326,-84.148904,,,,,0
16351,6351,WOODLEY RD @ GADDIS BLVD,Woodley Rd & Gaddis Blvd,39.770391,-84.146511,,,,,0
16354,6354,N DIXIE DR @ TITUS AVE,N DIXIE DR & NEEDMORE RD,39.818614,-84.198023,,,,,0
16355,6355,SPINNING RD @ OAKDELL AV,Spinning Rd & Oakdell Av,39.746903,-84.1111,,,,,0
16364,6364,HEWITT AV @ KENTSHIRE DR,HEWITT AVE & KENTSHIRE DR,39.658256,-84.131942,,,,,0
16365,6365,MALL WOODS DR @ S.R. 725,Unnamed & Hwy 725,39.639096,-84.227953,,,,,0
16366,6366,SPRINGFIELD ST @ AREA B,Springfield Pike & Unnamed,39.790937,-84.102714,,,,,0
16367,6367,SHROYER RD @ STROOP RD,Shroyer Rd & Unnamed,39.688573,-84.163328,,,,,0
16371,6371,MALL WOODS DR @ SUMMIT GLEN DR,Unnamed & Covertside Dr,39.642159,-84.226667,,,,,0
16372,6372,MALL WOODS DR @ 131 MALL WOODS DR,Unnamed & Covertside Dr,39.640899,-84.228016,,,,,0
16373,6373,HEWITT AV @ WHIPP RD,HEWITT AVE & E WHIPP RD,39.65846,-84.134694,,,,,0
16374,6374,MONTGOMERY SQ @  CHIMNEY CIR,MONTGOMERY SQUARE DR & CHIMNEY LN,39.660299,-84.134496,,,,,0
16375,6375,MONTGOMERY SQ @ RENEE DR,Kettering Square Dr & Montgomery Square Dr,39.662401,-84.134172,,,,,0
16376,6376,WHIPP RD @ BRAINARD DR,E Whipp Rd & Brainard Dr,39.662582,-84.129561,,,,,0
16388,6388,JOSHUA WAY @ GENESIS WAY,GENESIS WAY & JOSHUA TRL,39.763802,-84.281525,,,,,0
16395,6395,N UNION RD @ LAURICELLA CT,Union Rd & Glengarry Dr,39.870692,-84.312032,,,,,0
16412,6412,EATON PK @ 13277 EATON PK,Eaton Pike & Unnamed,39.745288,-84.429674,,,,,0
16426,6426,KNOX AV @ BRONSON ST,Knox Av & Bronson St,39.744161,-84.303771,,,,,0
16427,6427,STATE HWY 48 @ 9200 STATE HWY 48,Hwy 48 & N Main St,39.856556,-84.276993,,,,,0
16428,6428,BIGGER RD @ WHIPP RD,Bigger Rd & E Whipp Rd,39.663101,-84.126363,,,,,0
16429,6429,STATE HWY 49 @ OLIVE RD,Salem Pike & Hwy 49,39.825741,-84.292122,,,,,0
16430,6430,SHILOH SPRINGS RD @ OLIVE RD,Shiloh Springs Rd & Olive Rd,39.818377,-84.292711,,,,,0
16431,6431,S EDWIN C MOSES BLVD @DAYTON HEART,S Edwin C. Moses Blvd & St. Francis St,39.747824,-84.198074,,,,,0
16432,6432,MIAMI CHAPEL @ A/F 919 MIAMI CHAPEL,Miami Chapel Rd & Conrail,39.738154,-84.210973,,,,,0
16434,6434,SHROYER RD @ STROOP RD,Shroyer Rd & E Stroop Rd,39.689403,-84.16347,,,,,0
16435,6435,GETTYSBURG AV @ MAYWOOD AV,S Gettysburg Av & Maywood Av,39.747585,-84.252971,,,,,0
16436,6436,WOODMAN CTR DR @ 1837 WOODMAN CTR,WOODMAN CENTER DR & FIRWOOD DR,39.700647,-84.127214,,,,,0
16437,6437,LITTLE YORK RD @ HALORAN LN,Little York Rd & N Dixie Dr,39.858565,-84.197946,,,,,0
16440,6440,OLD TROY PIKE @ FISHBURG RD,,39.840954,-84.139959,,,,,0
16441,6441,OLD TROY PIKE @ FISHBURG RD,Hwy 202 & Old Troy Pike,39.840683,-84.139385,,,,,0
16442,6442,OLD TROY PIKE @ CHAMBERSBURG RD,Hwy 202 & Chambersburg Rd,39.848215,-84.138932,,,,,0
16446,6446,SERVICE RD @ BRANDT PK  WAL-MART,Cedar Hill Dr & Brandt Pike,39.863697,-84.10143,,,,,0
16448,6448,WOODMAN DR @ ARAGON AVE,Woodman Dr & Bingham Av,39.710452,-84.124165,,,,,0
16449,6449,N DIXIE DR @ NEFF AV,N Dixie Dr & Neff Av,39.803977,-84.195266,,,,,0
16450,6450,SMITH DR @ HOKE RD,,39.857048,-84.33038,,,,,0
16454,6454,LISCUM DR @ FISKE AV ER ENTRANCE,Liscum Dr & Fiske Av,39.74342,-84.268232,,,,,0
16456,6456,EDWIN C MOSES BLVD @ WASHINGTON ST,S Edwin C. Moses Blvd & St. Francis St,39.749019,-84.198442,,,,,0
16457,6457,EDWIN C MOSES BLVD @ EDWIN C MOSES,S Edwin C. Moses Blvd & St. Francis St,39.747673,-84.197438,,,,,0
16462,6462,HUFFMAN PLACE (no sign),CENTRE ST & COLUMBUS ST,39.760922,-84.165871,,,,,0
16471,6471,DOROTHY LANE @ ALDIS,E Dorothy Ln & Woodman Center Dr,39.702722,-84.128502,,,,,0
16480,6480,KLEPINGER RD @ ELDERBERRY AV,Klepinger Rd & Elderberry Av,39.812725,-84.244677,,,,,0
16481,6481,W 3RD ST @ EDWIN C MOSES,,39.757179,-84.206603,,,,,0
16482,6482,ALEX RD @ ROYAL RIDGE DR,Alex Rd & Royal Ridge Dr,39.645733,-84.243231,,,,,0
16484,6484,RIVERSIDE DR @ SIEBENTHALER AV,Riverside Dr & E Siebenthaler Av,39.79877,-84.207253,,,,,0
16486,6486,S DIXIE HWY @ 2675 GUARDIAN GLASS,S Dixie Av & Cardington Rd,39.713786,-84.199531,,,,,0
16487,6487,S DIXIE HWY @ DOROTHY LN (WALMART),S Dixie Av & Crescent Blvd,39.711322,-84.200315,,,,,0
16488,6488,W DOROTHY LN @ SOUTHDALE DR,W Dorothy Ln & Oakland Av,39.708157,-84.197637,,,,,0
16489,6489,W DOROTHY LN @ HILTON DR,W Dorothy Ln & Hilton Dr,39.707669,-84.19493,,,,,0
16493,6493,S DIXIE HWY @ BOWMAN AV,S DIXIE HWY & RAMP,39.719173,-84.197501,,,,,0
16495,6495,W SCHANTZ AV @ S PATTERSON BLVD,W Schantz Av & S Patterson Blvd,39.724498,-84.196419,,,,,0
16498,6498,LEO ST @ 365 LEO ST UNIVERSAL TOOL,LEO ST & MC COOK AVE,39.782718,-84.191266,,,,,0
16499,6499,LEO ST @ WHITE CROSS SUPPLY,LEO ST & STANLEY AVE,39.782723,-84.195225,,,,,0
16500,6500,HELENA ST @ STANLEY AVE,E HELENA ST & STANLEY AVE,39.779343,-84.193581,,,,,0
16502,6502,STANLEY AVE @ LEO ST,,39.782464,-84.196096,,,,,0
16503,6503,LEO ST @ MCCOOK AV,,39.782593,-84.191561,,,,,0
16504,6504,S BROWN SCHOOL RD @ MARIDON CT,,39.888081,-84.180334,,,,,0
16505,6505,PHILADELPHIA DR @ HILLCREST AVE,PHILADELPHIA DR & W HILLCREST AVE,39.790905,-84.23497,,,,,0
16506,6506,WATERTOWER LN @ IMPERIAL RD,,39.641095,-84.237772,,,,,0
16507,6507,WATERTOWER LN @ IMPERIAL RD,,39.641255,-84.237737,,,,,0
16510,6510,MANDEL DR @ BOX ELDER DR,,39.609001,-84.155802,,,,,0
16512,6512,STATE HWY 49 @ HUNTER GLEN,SALEM PIKE & UNION BLVD,39.841478,-84.311587,,,,,0
16514,6514,E CENTRAL AVE@ HANDLE ST,,39.675209,-84.245017,,,,,0
16515,6515,E DIXIE DR @ HANDLE ST,,39.67454,-84.244604,,,,,0
16516,6516,WATERTOWER LN @ ALEX RD,WATERTOWER LN & E CENTRAL AVE,39.642114,-84.242654,,,,,0
16517,6517,WATERTOWER LN @ ALEX RD,WATERTOWER LN & E CENTRAL AVE,39.641909,-84.242395,,,,,0
16521,6521,E CENTRAL AVE @ 1223 CENTRAL AVE,E CENTRAL AVE & LAWRENCE AVE,39.640854,-84.267766,,,,,0
16527,6527,KENTUCKY @ VA CENTER,KENTUCKY AVE & LAKESIDE DR,39.741618,-84.264327,,,,,0
16528,6528,VERMONT @ IOWA,VERMONT AVE & IOWA AVE,39.740934,-84.262924,,,,,0
16538,6538,TURNER RD @ N MAIN ST,,39.812939,-84.227773,,,,,0
16539,6539,TURNER RD @ N MAIN ST,,39.812681,-84.227501,,,,,0
16542,6542,MIAMI CHAPEL @ SPECIALTY PL,MIAMI CHAPEL RD & SPECIALTY PL,39.73816,-84.208744,,,,,0
16543,6543,GERMANTOWN ST @ GETTYSBURG AV,GERMANTOWN ST & S GETTYSBURG AVE,39.733925,-84.253627,,,,,0
16544,6544,DERBY RD @ GERMANTOWN PK,DERBY RD & DAYTON GERMANTOWN PIKE,39.72264,-84.268453,,,,,0
16546,6546,STEWART ST @ GERMANTOWN ST,W STEWART ST & ZION AVE,39.742374,-84.22884,,,,,0
16547,6547,HOOVER AV @ GETTYSBURG AV,HOOVER AVE & N GETTYSBURG AVE,39.761447,-84.252945,,,,,0
16551,6551,SHULL RD @ BRANDT PK,SHULL RD & BRANDT PIKE,39.875776,-84.102447,,,,,0
16552,6552,CARDINGTON RD @ S. DIXIE DR,CARDINGTON RD & S DIXIE HWY,39.712236,-84.200207,,,,,0
16553,6553,DOROTHY LN @ S. DIXIE DR,W DOROTHY LN & DEER HAVEN ST,39.708718,-84.202331,,,,,0
16554,6554,SHULL RD @ BRANDT PK,SHULL RD & DEER HAVEN ST,39.875553,-84.100653,,,,,0
16556,6556,E.C. MOSES BLVD @ JOB CENTER,S EDWIN C MOSES BLVD & W 1ST ST,39.743341,-84.19519,,,,,0
16558,6558,DOROTHY LN @ S. DIXIE DR,W DOROTHY LN & ELBEE RD,39.709083,-84.203238,,,,,0
16559,6559,E.C. MOSES BLVD @ CINCINNATI ST,S EDWIN C MOSES BLVD & CINCINNATI ST,39.732494,-84.207874,,,,,0
16560,6560,WOODMAN DR @ AIRWAY RD,,39.769194,-84.123007,,,,,0
16561,6561,WOODMAN DR @ AIRWAY RD,,39.769087,-84.123349,,,,,0
16569,6569,CONGRESS PARK DR @ STATE HWY 725,N CONGRESS PARK DR & MIAMISBURG CENTERVILLE RD,39.627894,-84.176645,,,,,0
16570,6570,CONGRESS PARK @ STATE HWY 725,N CONGRESS PARK DR & MIAMISBURG CENTERVILLE RD,39.628019,-84.176352,,,,,0
16574,6574,HEWITT AV @ BIGGER RD,HEWITT AVE & BIGGER RD,39.657955,-84.127119,,,,,0
16576,6576,KLEPINGER RD @ FLEETWOOD DR,,39.807267,-84.244884,,,,,0
16578,6578,ALTER HIGH SCHOOL,E DAVID RD,39.680269,-84.151173,,,,,0
16581,6581,KLEPINGER RD @ HANEY RD,,39.805455,-84.244715,,,,,0
16584,6584,E STROOP RD @ FAR HILLS AVE,,39.689715,-84.168456,,,,,0
16585,6585,STROOP RD @ ROBERTANN,E STROOP RD & ROBERTANN DR,39.688316,-84.12285,,,,,0
16586,6586,GLENGARRY DR @ POWHATTEN,GLENGARRY DR & POWHATTAN PL,39.694665,-84.112194,,,,,0
16587,6587,GLENNGARRY DR @ GRACEMORE AV,GLENGARRY DR & GRACEMORE AVE,39.69389,-84.107558,,,,,0
16591,6591,WOODMAN DR @ VALUE CITY,WOODMAN DR & RESEARCH BLVD,39.726279,-84.122326,,,,,0
16592,6592,WOODMAN DR @ RAINER DR,WOODMAN DR & RAINIER DR,39.732463,-84.121884,,,,,0
16593,6593,WOODMAN DR @ BLUE ROCK RD,,39.740129,-84.121148,,,,,0
16594,6594,WOODMAN DR @ WOODMAN PARK APT,WOODMAN DR & WOODMAN PARK DR,39.748786,-84.120248,,,,,0
16596,6596,WOODMAN DR @ BURKHARDT AVE,,39.7597,-84.120315,,,,,0
16597,6597,WOODMAN DR @ ESTHER PRICE,WOODMAN DR & BURKHARDT AVE,39.765571,-84.123275,,,,,0
16598,6598,GLENNGARRY DR @ KETTERING MDL SCH,GLENGARRY DR & AIRWAY RD,39.694157,-84.110464,,,,,0
16599,6599,KLEPINGER RD @ 4085 KLEPINGER RD,KLEPINGER RD & MEADOWDALE DR,39.80965,-84.244925,,,,,0
16604,6604,SALEM AV @ FAIRGREEN RD,SALEM AVE & S FAIRGREEN DR,39.808633,-84.262189,,,,,0
16605,6605,N MAIN ST  @ W SIEBENTHALER AVE,N MAIN ST & SANDHURST DR,39.798547,-84.218196,,,,,0
16606,6606,LISCUM DR @ W 3RD ST,LISCUM DR & WITTENBERG AVE,39.746466,-84.268567,,,,,0
16608,6608,LISCUM DR @ 141 LISCUM DR,LISCUM DR & FISKE AVE,39.743397,-84.2685,,,,,0
16609,6609,LISCUM DR @ W 3RD ST,LISCUM DR & ENGLAND AVE,39.746681,-84.268426,,,,,0
16610,6610,LISCUM DR @ STRATSBURG DR,,39.738747,-84.268369,,,,,0
16612,6612,LISCUM DR @ U.S. 35 FARSIDE,LISCUM DR & US 35 EB,39.737284,-84.268365,,,,,0
16613,6613,LISCUM DR @ VANGUARD AV,LISCUM DR & VANGUARD AVE,39.728744,-84.268058,,,,,0
16614,6614,ERICSON AV @ LISCUM DR,ERICSON AVE & LISCUM DR,39.728012,-84.268139,,,,,0
16616,6616,ERICSON AV @ BLAIRWOOD AV,ERICSON AVE & BLAIRWOOD AVE,39.727899,-84.271859,,,,,0
16618,6618,BLAIRWOOD AV @ RETFORD DR,BLAIRWOOD AVE & RETFORD DR,39.725525,-84.271934,,,,,0
16619,6619,BLAIRWOOD AV @ ALTRIM DR,BLAIRWOOD AVE & ALTRIM DR,39.72399,-84.271883,,,,,0
16620,6620,BLAIRWOOD AV @ DERBY RD,BLAIRWOOD AVE & DERBY RD,39.722643,-84.271855,,,,,0
16622,6622,GERMANTOWN PK @ LISCUM DR,DAYTON GERMANTOWN PIKE & LISCUM DR,39.724544,-84.266458,,,,,0
16623,6623,GERMANTOWN PK @ TENSHAW DR,DAYTON GERMANTOWN PIKE & TENSHAW DR,39.727073,-84.264228,,,,,0
16624,6624,GERMANTOWN PK @ VANGUARD DR,DAYTON GERMANTOWN PIKE & VANGUARD AVE,39.728226,-84.263089,,,,,0
16625,6625,GERMANTOWN PK @ DAYTON LIBERTY RD,DAYTON GERMANTOWN PIKE & VANGUARD AVE,39.730899,-84.259824,,,,,0
16627,6627,GERMANTOWN ST @ RUTH AV,GERMANTOWN ST & RUTH AVE,39.739937,-84.236582,,,,,0
16628,6628,GERMANTOWN ST @ GARD AV,GERMANTOWN ST & CLIFTON DR,39.740931,-84.233864,,,,,0
16629,6629,GERMANTOWN ST @ HALLER AV,GERMANTOWN ST & ADELITE AVE,39.741674,-84.231912,,,,,0
16630,6630,GERMANTOWN ST @ DENNISON AV,GERMANTOWN ST & DENNISON AVE,39.74223,-84.230359,,,,,0
16631,6631,STEWART ST @ OLDFIELD AV,W STEWART ST & OLDFIELD AVE,39.742102,-84.225225,,,,,0
16633,6633,STEWART ST @ BROADWAY ST,W STEWART ST & S BROADWAY ST,39.741623,-84.215698,,,,,0
16635,6635,STEWART ST @ WISCONSIN BLVD,W STEWART ST & WISCONSIN BLVD,39.74168,-84.21259,,,,,0
16639,6639,GENESSEE AV @ GETTYSBURG AV,GENESEE AVE & ENGLAND AVE,39.784988,-84.254007,,,,,0
16640,6640,GENESSEE AV @ 4445 GENESSEE AV,GENESEE AVE & ENGLAND AVE,39.784947,-84.257212,,,,,0
16641,6641,ENGLAND AV @ GENESSEE AV,ENGLAND AVE & GENESEE AVE,39.784748,-84.259143,,,,,0
16642,6642,ENGLAND AV @ FORSYTHE AV,ENGLAND AVE & FORSYTHE AVE,39.783427,-84.25914,,,,,0
16643,6643,ENGLAND AV @ BLUEBERRY AV,ENGLAND AVE & BLUEBERRY AVE,39.781517,-84.259146,,,,,0
16644,6644,BLUEBERRY AV @ PEACH TREE AV,BLUEBERRY AVE & PEACH TREE AVE,39.781514,-84.260996,,,,,0
16646,6646,ARLENE AV @ KINGS HWY,ARLENE AVE & KINGS HWY,39.782414,-84.262,,,,,0
16648,6648,ARLENE AV @ PRESCOTT AV,ARLENE AVE & PRESCOTT AVE,39.786358,-84.262175,,,,,0
16649,6649,ARLENE AV @ ST JAMES AV,ARLENE AVE & SAINT JAMES AVE,39.788839,-84.262265,,,,,0
16650,6650,ARLENE AV @ HILLCREST AV,ARLENE AVE & W HILLCREST AVE,39.790428,-84.262281,,,,,0
16651,6651,ARLENE AV @ HEDGEWOOD DR,ARLENE AVE & HEDGEWOOD DR,39.792177,-84.262321,,,,,0
16652,6652,ARLENE AV @ A/F COPELAND ST,ARLENE AVE & COPELAND ST,39.794247,-84.262374,,,,,0
16653,6653,ARLENE AV @ ARDERY DR,ARLENE AVE & ARDERY DR,39.796121,-84.262414,,,,,0
16654,6654,ARLENE AV @ FREE PIKE,ARLENE AVE & FREE PIKE,39.79779,-84.26243,,,,,0
16655,6655,ARLENE AV @ 3353 ARLENE (A/F ARDERY,ARLENE AVE & COPELAND ST,39.796094,-84.262555,,,,,0
16656,6656,MIAMI CHAPEL RD @ 919 MIAMI CHAPEL,MIAMI CHAPEL RD & CONRAIL RAILROAD,39.738219,-84.211217,,,,,0
16657,6657,MIAMI CHAPEL RD @ ALWILDY AV,MIAMI CHAPEL RD & ALWILDY AVE,39.737932,-84.213171,,,,,0
16659,6659,MIAMI CHAPEL RD @ B&O R.R. TRACKS,MIAMI CHAPEL RD & S BROADWAY ST,39.737899,-84.21768,,,,,0
16660,6660,MIAMI CHAPEL RD @ EUCLID AV,MIAMI CHAPEL RD & S EUCLID AVE,39.737861,-84.219964,,,,,0
16661,6661,NICHOLAS RD @ ALMORE ST,,39.732149,-84.247053,,,,,0
16662,6662,LISCUM DR @ U.S. 35,LISCUM DR & US 35 EB,39.737596,-84.268224,,,,,0
16663,6663,BURKHARDT AV @ 4751 BURKHARDT AV,BURKHARDT AVE & COSLER DR,39.759928,-84.128524,,,,,0
16664,6664,SHEDBORNE AV @ BURKHARDT,SHEDBORNE AVE & BURKHARDT AVE,39.759668,-84.13148,,,,,0
16665,6665,SHEDBORNE AV @ HUFFMAN AV,SHEDBORNE AVE & HUFFMAN AVE,39.757231,-84.13176,,,,,0
16666,6666,HUFFMAN AV @ KESTER AV,HUFFMAN AVE & KESTER AVE,39.757293,-84.133421,,,,,0
16667,6667,HUFFMAN AV @ SMITHVILLE RD,HUFFMAN AVE & S SMITHVILLE RD,39.757594,-84.138473,,,,,0
16668,SBBK,SHEDBORNE & BURKHARDT (NODE ONLY),SHEDBORNE AVE & BURKHARDT AVE,39.759936,-84.131386,,,,,0
16669,6669,W DOROTHY LN @ S DIXIE HWY,,39.708809,-84.200778,,,,,0
16670,6670,W DOROTHY LN @ 2228 W. DOROTHY LN,W DOROTHY LN & S DIXIE HWY,39.709596,-84.207335,,,,,0
16671,6671,W DOROTHY LN @ EL-BEE RD,W DOROTHY LN & S DIXIE HWY,39.709215,-84.204286,,,,,0
16672,6672,WOODMAN DR @ GOODYEAR,WOODMAN DR & RAMP,39.765499,-84.123558,,,,,0
16673,6673,WOODMAN DR @ BURKHARDT AV,WOODMAN DR & RAMP,39.759735,-84.120633,,,,,0
16674,6674,WOODMAN DR @ EASTMAN AV,WOODMAN DR & EASTMAN AVE,39.751963,-84.120014,,,,,0
16675,6675,WOODMAN DR @ LINDEN AV,WOODMAN DR & RAMP,39.743654,-84.121068,,,,,0
16676,6676,WOODMAN DR @ ARCADIA BLVD,,39.739852,-84.121312,,,,,0
16677,6677,WOODMAN DR @ WOODBINE AV,WOODMAN DR & WOODBINE AVE,39.735899,-84.121827,,,,,0
16679,6679,WOODMAN DR @ VALLEY THRIFT STORE,WOODMAN DR & PATTERSON RD,39.726314,-84.122632,,,,,0
16680,6680,WOODMAN DR @ PATTERSON RD,,39.724003,-84.122819,,,,,0
16691,6691,PHILADELPHIA DR @ HOOK ESTATE DR,,39.794831,-84.23525,,,,,0
16692,6692,HILLCREST AV @ PHILADELPHIA DR,W HILLCREST AVE & BENSON DR,39.790878,-84.234546,,,,,0
16693,6693,E DOROTHY LN @ LA PLATA DR,,39.701364,-84.119306,,,,,0
16694,6694,E DOROTHY LN @ PRENTICE ST,,39.700197,-84.115646,,,,,0
16695,6695,E DOROTHY LN @ GHENT AV,E DOROTHY LN & GHENT AVE,39.699394,-84.113127,,,,,0
16696,6696,SHILOH SPRINGS RD @ TROTWOOD CONNEC,SHILOH SPRINGS RD & HWY 49,39.818823,-84.285237,,,,,0
16697,6697,SHILOH SPRINGS RD @ LOWE'S,SHILOH SPRINGS RD & HWY 49,39.818684,-84.287735,,,,,0
16698,6698,SHILOH SPRINGS RD @ WILLOWOOD APTS,SHILOH SPRINGS RD & HWY 49,39.818374,-84.301313,,,,,0
16699,6699,SHILOH SPRINGS RD @ A/F CARE CENTER,SHILOH SPRINGS RD & TAPESTRY LN,39.818335,-84.303328,,,,,0
16701,6701,N BROADWAY ST @ WORLEY AV,N BROADWAY ST & W WORLEY AVE,39.799408,-84.311562,,,,,0
16702,6702,E MAIN ST @ STUCKHARDT RD,,39.797551,-84.302765,,,,,0
16703,6703,E MAIN ST @ BEARDSLEY RD,,39.797334,-84.299288,,,,,0
16704,6704,E MAIN ST @ MACGREGOR DR,E MAIN ST & MAC GREGOR DR,39.797368,-84.2958,,,,,0
16705,6705,E MAIN ST @ OLIVE RD,E MAIN ST & N OLIVE RD,39.797417,-84.292972,,,,,0
16706,6706,E MAIN ST @ MACGREGOR DR,E MAIN ST & MAC GREGOR DR,39.797591,-84.295695,,,,,0
16707,6707,E MAIN ST @ BEARDSLEY DR,E MAIN ST & BEARDSLEY RD,39.797558,-84.299265,,,,,0
16708,6708,E MAIN ST @ STUCKHARDT RD,,39.797703,-84.302601,,,,,0
16709,6709,N BROADWAY @ WORLEY AV,N BROADWAY ST & E WORLEY AVE,39.799293,-84.311432,,,,,0
16712,6712,W NATIONAL RD @ WALNUT ST,W NATIONAL RD & N WALNUT ST,39.877709,-84.303252,,,,,0
16713,6713,UNION BLVD @ W NATIONAL RD,,39.876648,-84.311884,,,,,0
16714,6714,UNION BLVD @ OVERLA BLVD,,39.868866,-84.311728,,,,,0
